Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
ALL-NEW-AEROX,2023,242,0,Perlu Ganti,Baik,72,6,242,0,rutin
FAZZIO-NEO-HY,2022,10895,1,Kritis,Baik,1874,9,10895,0,rutin
R15,2023,204,0,Perlu Ganti,Baik,133,7,204,0,rutin
XSR 155,2019,26714,4,Perlu Ganti,Perlu Penggantian,214,7,6678,2,repair
FAZZIO-NEO-HY,2022,6737,1,Baik,Baik,1622,4,6737,0,rutin
XSR 155,2019,48755,4,Baik,Perlu Penggantian,1414,4,12188,3,repair
X-MAX-CONNEC,2023,29,0,Baik,Baik,16,3,29,0,rutin
ALL-NEW-AEROX,2022,7191,1,Baik,Baik,820,1,7191,0,rutin
FILANO-NEO,2020,18321,3,Kritis,Perlu Penyetelan,7667,10,6107,2,repair
LEXI,2019,35043,4,Kritis,Perlu Penggantian,4613,12,8760,3,repair
ALL-NEW-AEROX,2023,474,0,Perlu Ganti,Baik,108,6,474,0,rutin
ALL-NEW-AEROX,2022,14734,1,Kritis,Baik,7085,10,14734,1,repair
XSR 155,2022,10709,1,Perlu Ganti,Baik,225,6,10709,0,rutin
NMAX-NEO-S,2023,383,0,Baik,Baik,139,1,383,0,rutin
MIO,2019,32512,4,Kritis,Perlu Penggantian,4225,9,8128,2,rutin
MIO-M3 125,2023,0,0,Kritis,Baik,0,9,0,1,repair
XSR 155,2022,9101,1,Kritis,Baik,6533,12,9101,0,rutin
MT-15,2018,54859,5,Perlu Ganti,Perlu Penggantian,704,5,10971,1,repair
LEXI,2021,17487,2,Kritis,Perlu Penyetelan,4540,6,8743,2,repair
LEXI,2019,22377,4,Baik,Perlu Penggantian,758,2,5594,2,repair
FREE-GO-S,2023,0,0,Baik,Baik,0,2,0,0,rutin
FREE-GO-S,2018,35533,5,Perlu Ganti,Perlu Penggantian,1210,7,7106,0,rutin
MIO,2022,9463,1,Kritis,Baik,632,12,9463,0,rutin
MT-15,2021,19391,2,Kritis,Perlu Penyetelan,1404,8,9695,0,rutin
ALL-NEW-NMAX,2020,22450,3,Kritis,Perlu Penyetelan,6882,10,7483,1,rutin
X-MAX-CONNEC,2020,48806,3,Kritis,Perlu Penggantian,4753,9,16268,4,repair
MIO-M3 125,2020,26134,3,Perlu Ganti,Perlu Penggantian,2543,4,8711,1,repair
MIO,2022,7757,1,Kritis,Baik,173,10,7757,1,rutin
ALL-NEW-NMAX,2019,37479,4,Kritis,Perlu Penggantian,3143,10,9369,2,repair
MIO,2019,27171,4,Perlu Ganti,Perlu Penggantian,1213,5,6792,3,repair
LEXI,2018,26399,5,Perlu Ganti,Perlu Penggantian,48,6,5279,0,rutin
MIO,2020,36266,3,Perlu Ganti,Perlu Penggantian,1788,5,12088,2,repair
ALL-NEW-AEROX,2023,174,0,Kritis,Baik,41,12,174,0,rutin
ALL-NEW-AEROX,2018,53105,5,Kritis,Perlu Penggantian,7635,11,10621,4,repair
NMAX-NEO-S,2018,75492,5,Kritis,Perlu Penggantian,5140,9,15098,3,repair
XSR 155,2018,41817,5,Kritis,Perlu Penggantian,3190,5,8363,0,rutin
X-MAX-CONNEC,2019,31396,4,Kritis,Perlu Penggantian,6539,11,7849,4,repair
FREE-GO-S,2019,38475,4,Perlu Ganti,Perlu Penggantian,2482,4,9618,3,repair
XSR 155,2018,69387,5,Baik,Perlu Penggantian,1510,1,13877,1,repair
MIO-M3 125,2023,0,0,Baik,Baik,0,4,0,0,rutin
X-MAX-CONNEC,2023,0,0,Perlu Ganti,Baik,0,6,0,0,rutin
MT-15,2021,27457,2,Kritis,Perlu Penggantian,1834,10,13728,2,repair
MIO,2022,7604,1,Kritis,Baik,6461,9,7604,0,rutin
FREE-GO-S,2020,26877,3,Kritis,Perlu Penggantian,2155,9,8959,3,repair
ALL-NEW-NMAX,2018,52816,5,Perlu Ganti,Perlu Penggantian,2517,4,10563,2,repair
NMAX-NEO-S,2019,33525,4,Perlu Ganti,Perlu Penggantian,2684,4,8381,3,repair
MIO,2020,36912,3,Baik,Perlu Penggantian,433,2,12304,0,rutin
NMAX-NEO-S,2018,53839,5,Kritis,Perlu Penggantian,4734,6,10767,3,repair
ALL-NEW-NMAX,2020,15211,3,Kritis,Perlu Penyetelan,141,8,5070,3,repair
LEXI,2020,32670,3,Baik,Perlu Penggantian,64,1,10890,1,rutin
NMAX-NEO-S,2018,58355,5,Kritis,Perlu Penggantian,4009,6,11671,3,repair
FILANO-NEO,2019,25885,4,Kritis,Perlu Penggantian,5517,9,6471,3,repair
LEXI,2023,0,0,Perlu Ganti,Baik,0,6,0,0,rutin
XSR 155,2023,478,0,Kritis,Baik,461,10,478,1,repair
ALL-NEW-NMAX,2019,23495,4,Perlu Ganti,Perlu Penggantian,1768,5,5873,1,repair
MIO-M3 125,2022,5983,1,Perlu Ganti,Baik,2093,7,5983,0,rutin
MIO,2023,406,0,Perlu Ganti,Baik,137,5,406,1,repair
MIO,2021,19827,2,Kritis,Perlu Penyetelan,7969,12,9913,0,rutin
LEXI,2018,32691,5,Kritis,Perlu Penggantian,360,11,6538,2,repair
LEXI,2023,421,0,Kritis,Baik,9,10,421,2,repair
FREE-GO-S,2020,18762,3,Kritis,Perlu Penyetelan,3369,8,6254,1,rutin
ALL-NEW-AEROX,2022,12543,1,Kritis,Baik,6394,11,12543,1,repair
XSR 155,2023,290,0,Baik,Baik,214,3,290,0,rutin
MT-15,2023,338,0,Kritis,Baik,121,9,338,1,rutin
ALL-NEW-NMAX,2022,5704,1,Perlu Ganti,Baik,2536,3,5704,0,rutin
X-MAX-CONNEC,2018,70872,5,Kritis,Perlu Penggantian,6158,8,14174,3,repair
FREE-GO-S,2020,29300,3,Kritis,Perlu Penggantian,7844,11,9766,3,repair
MIO,2019,27691,4,Baik,Perlu Penggantian,260,2,6922,1,repair
NMAX-NEO-S,2023,236,0,Perlu Ganti,Baik,48,6,236,0,rutin
ALL-NEW-AEROX,2021,16403,2,Baik,Perlu Penyetelan,163,1,8201,1,repair
NMAX-NEO-S,2019,31303,4,Kritis,Perlu Penggantian,766,12,7825,3,repair
FREE-GO-S,2023,319,0,Baik,Baik,306,2,319,0,rutin
ALL-NEW-NMAX,2018,26354,5,Baik,Perlu Penggantian,714,2,5270,1,repair
FREE-GO-S,2021,13398,2,Baik,Baik,1483,2,6699,0,rutin
ALL-NEW-NMAX,2020,31164,3,Baik,Perlu Penggantian,1150,2,10388,1,repair
R15,2023,205,0,Perlu Ganti,Baik,54,5,205,0,rutin
FILANO-NEO,2023,0,0,Baik,Baik,0,4,0,0,rutin
MIO,2019,28990,4,Perlu Ganti,Perlu Penggantian,1970,3,7247,2,repair
ALL-NEW-AEROX,2019,52064,4,Kritis,Perlu Penggantian,8030,12,13016,2,repair
XSR 155,2022,8567,1,Kritis,Baik,4054,10,8567,1,repair
R15,2021,22372,2,Kritis,Perlu Penyetelan,756,9,11186,2,repair
FREE-GO-S,2019,37654,4,Baik,Perlu Penggantian,822,2,9413,1,repair
MIO-M3 125,2022,6839,1,Perlu Ganti,Baik,2975,5,6839,0,rutin
X-MAX-CONNEC,2021,23411,2,Perlu Ganti,Perlu Penyetelan,2123,3,11705,1,repair
ALL-NEW-NMAX,2023,71,0,Perlu Ganti,Baik,13,6,71,0,rutin
ALL-NEW-AEROX,2021,23696,2,Kritis,Perlu Penyetelan,3904,4,11848,2,repair
MIO-M3 125,2021,12873,2,Kritis,Baik,9058,11,6436,1,repair
LEXI,2022,6048,1,Perlu Ganti,Baik,2605,6,6048,1,rutin
ALL-NEW-NMAX,2021,13602,2,Kritis,Baik,2831,11,6801,1,repair
FREE-GO-S,2019,23032,4,Kritis,Perlu Penggantian,4166,6,5758,3,repair
ALL-NEW-AEROX,2021,25044,2,Baik,Perlu Penggantian,765,1,12522,1,repair
XSR 155,2018,40356,5,Baik,Perlu Penggantian,971,3,8071,1,repair
NMAX-NEO-S,2020,38484,3,Baik,Perlu Penggantian,943,1,12828,3,repair
MIO-M3 125,2020,28107,3,Baik,Perlu Penggantian,727,4,9369,1,repair
MT-15,2018,69235,5,Baik,Perlu Penggantian,785,2,13847,1,repair
NMAX-NEO-S,2023,190,0,Baik,Baik,32,4,190,0,rutin
LEXI,2019,42127,4,Kritis,Perlu Penggantian,7191,9,10531,2,repair
MIO-M3 125,2019,41377,4,Kritis,Perlu Penggantian,4285,10,10344,4,repair
R15,2019,27702,4,Kritis,Perlu Penggantian,4848,11,6925,3,repair
MIO,2020,34709,3,Baik,Perlu Penggantian,829,3,11569,2,repair
ALL-NEW-NMAX,2020,29136,3,Baik,Perlu Penggantian,1219,3,9712,0,rutin
MIO-M3 125,2022,5340,1,Perlu Ganti,Baik,2556,3,5340,0,rutin
FILANO-NEO,2019,30164,4,Kritis,Perlu Penggantian,6221,12,7541,3,repair
LEXI,2023,0,0,Perlu Ganti,Baik,0,5,0,1,rutin
FREE-GO-S,2020,21308,3,Kritis,Perlu Penyetelan,4862,7,7102,2,repair
LEXI,2018,37630,5,Perlu Ganti,Perlu Penggantian,2292,4,7526,2,repair
X-MAX-CONNEC,2022,16315,1,Kritis,Perlu Penyetelan,5895,7,16315,0,rutin
NMAX-NEO-S,2019,63616,4,Perlu Ganti,Perlu Penggantian,260,6,15904,1,repair
ALL-NEW-NMAX,2022,6791,1,Kritis,Baik,1094,8,6791,0,rutin
FREE-GO-S,2022,4992,1,Perlu Ganti,Baik,2284,3,4992,0,rutin
ALL-NEW-NMAX,2018,41015,5,Kritis,Perlu Penggantian,4014,11,8203,3,repair
X-MAX-CONNEC,2019,46481,4,Baik,Perlu Penggantian,923,1,11620,1,repair
MIO,2019,27261,4,Kritis,Perlu Penggantian,1000,8,6815,3,repair
NMAX-NEO-S,2019,60648,4,Perlu Ganti,Perlu Penggantian,2961,7,15162,0,rutin
MIO,2023,0,0,Kritis,Baik,0,12,0,1,repair
MT-15,2022,11149,1,Perlu Ganti,Baik,1990,4,11149,0,rutin
FAZZIO-NEO-HY,2019,42474,4,Kritis,Perlu Penggantian,3841,4,10618,3,repair
LEXI,2023,491,0,Baik,Baik,64,4,491,0,rutin
ALL-NEW-AEROX,2021,24925,2,Kritis,Perlu Penyetelan,3405,5,12462,0,rutin
MT-15,2023,7,0,Kritis,Baik,5,11,7,1,repair
ALL-NEW-AEROX,2019,43371,4,Baik,Perlu Penggantian,1555,3,10842,2,repair
FILANO-NEO,2020,18430,3,Perlu Ganti,Perlu Penyetelan,2270,5,6143,0,rutin
MIO,2023,0,0,Perlu Ganti,Baik,0,6,0,0,rutin
MIO,2019,41120,4,Kritis,Perlu Penggantian,2013,8,10280,2,repair
LEXI,2018,26211,5,Perlu Ganti,Perlu Penggantian,609,6,5242,0,rutin
ALL-NEW-AEROX,2023,419,0,Kritis,Baik,385,10,419,0,rutin
ALL-NEW-AEROX,2019,50470,4,Kritis,Perlu Penggantian,814,8,12617,0,rutin
MIO-M3 125,2018,30221,5,Kritis,Perlu Penggantian,6328,12,6044,3,repair
ALL-NEW-NMAX,2022,7812,1,Kritis,Baik,3281,11,7812,2,repair
ALL-NEW-NMAX,2021,10282,2,Baik,Baik,574,2,5141,0,rutin
ALL-NEW-AEROX,2023,0,0,Kritis,Baik,0,12,0,1,repair
XSR 155,2018,67386,5,Kritis,Perlu Penggantian,5779,9,13477,2,repair
FILANO-NEO,2022,5454,1,Baik,Baik,1666,2,5454,0,rutin
MIO-M3 125,2022,7380,1,Perlu Ganti,Baik,1048,5,7380,0,rutin
NMAX-NEO-S,2020,29728,3,Kritis,Perlu Penggantian,2890,12,9909,3,repair
NMAX-NEO-S,2022,12787,1,Baik,Baik,728,1,12787,0,rutin
ALL-NEW-NMAX,2023,0,0,Perlu Ganti,Baik,0,7,0,1,repair
MT-15,2020,26250,3,Baik,Perlu Penggantian,1123,3,8750,1,repair
ALL-NEW-NMAX,2018,49908,5,Kritis,Perlu Penggantian,3603,5,9981,2,repair
ALL-NEW-AEROX,2019,41233,4,Perlu Ganti,Perlu Penggantian,714,7,10308,2,repair
X-MAX-CONNEC,2018,51560,5,Baik,Perlu Penggantian,373,4,10312,2,repair
FREE-GO-S,2022,6922,1,Kritis,Baik,1990,8,6922,1,repair
FREE-GO-S,2022,7847,1,Perlu Ganti,Baik,2925,3,7847,0,rutin
VIXION,2021,26656,2,Perlu Ganti,Perlu Penggantian,2368,5,13328,1,repair
NMAX-NEO-S,2023,0,0,Kritis,Baik,0,10,0,1,rutin
VIXION,2020,25994,3,Kritis,Perlu Penggantian,1709,9,8664,4,repair
ALL-NEW-AEROX,2022,13289,1,Kritis,Baik,6849,10,13289,1,rutin
MIO-M3 125,2021,17285,2,Kritis,Perlu Penyetelan,7763,12,8642,1,repair
NMAX-NEO-S,2020,48147,3,Kritis,Perlu Penggantian,4099,5,16049,4,repair
NMAX-NEO-S,2022,7474,1,Perlu Ganti,Baik,1947,6,7474,0,rutin
FREE-GO-S,2020,21479,3,Baik,Perlu Penyetelan,2,1,7159,0,rutin
LEXI,2022,7407,1,Perlu Ganti,Baik,2131,4,7407,1,repair
MIO,2022,12234,1,Perlu Ganti,Baik,983,5,12234,0,rutin
MIO,2020,33703,3,Kritis,Perlu Penggantian,3900,5,11234,3,repair
FILANO-NEO,2022,7618,1,Kritis,Baik,1249,11,7618,0,rutin
ALL-NEW-AEROX,2018,53693,5,Perlu Ganti,Perlu Penggantian,1827,2,10738,0,rutin
MIO,2021,13194,2,Perlu Ganti,Baik,467,6,6597,1,repair
MT-15,2020,25932,3,Baik,Perlu Penggantian,1462,2,8644,2,repair
NMAX-NEO-S,2019,46525,4,Baik,Perlu Penggantian,766,3,11631,2,repair
MT-15,2019,40763,4,Baik,Perlu Penggantian,1486,2,10190,1,repair
X-MAX-CONNEC,2023,0,0,Perlu Ganti,Baik,0,7,0,1,repair
ALL-NEW-AEROX,2020,40338,3,Baik,Perlu Penggantian,1200,4,13446,2,rutin
R15,2019,38400,4,Kritis,Perlu Penggantian,7963,11,9600,4,repair
LEXI,2019,24734,4,Kritis,Perlu Penggantian,2335,9,6183,2,repair
X-MAX-CONNEC,2019,30738,4,Perlu Ganti,Perlu Penggantian,2427,7,7684,2,repair
FILANO-NEO,2023,0,0,Baik,Baik,0,2,0,0,rutin
FILANO-NEO,2022,5266,1,Kritis,Baik,27,9,5266,1,rutin
ALL-NEW-AEROX,2022,7679,1,Perlu Ganti,Baik,2259,3,7679,0,rutin
FREE-GO-S,2019,36892,4,Kritis,Perlu Penggantian,6663,9,9223,2,repair
FREE-GO-S,2020,16048,3,Baik,Perlu Penyetelan,356,2,5349,0,rutin
LEXI,2018,38240,5,Baik,Perlu Penggantian,906,2,7648,2,repair
FREE-GO-S,2019,20645,4,Kritis,Perlu Penggantian,2931,9,5161,2,repair
MIO-M3 125,2021,15551,2,Perlu Ganti,Perlu Penyetelan,303,5,7775,0,rutin
VIXION,2019,34565,4,Kritis,Perlu Penggantian,4756,9,8641,2,repair
R15,2022,11979,1,Kritis,Baik,5582,10,11979,2,rutin
FAZZIO-NEO-HY,2020,22619,3,Baik,Perlu Penyetelan,872,1,7539,1,rutin
XSR 155,2023,0,0,Kritis,Baik,0,9,0,1,repair
FILANO-NEO,2021,17359,2,Baik,Perlu Penyetelan,1123,1,8679,0,rutin
MIO-M3 125,2020,15771,3,Kritis,Perlu Penyetelan,4123,7,5257,0,rutin
XSR 155,2022,6380,1,Baik,Baik,375,4,6380,0,rutin
MIO-M3 125,2019,22047,4,Perlu Ganti,Perlu Penggantian,1218,5,5511,1,rutin
ALL-NEW-AEROX,2021,23168,2,Baik,Perlu Penyetelan,523,1,11584,0,rutin
MIO,2020,20436,3,Perlu Ganti,Perlu Penyetelan,2016,5,6812,0,rutin
FREE-GO-S,2021,11835,2,Baik,Baik,1171,1,5917,0,rutin
XSR 155,2020,39977,3,Kritis,Perlu Penggantian,8012,10,13325,3,repair
LEXI,2020,22795,3,Baik,Perlu Penyetelan,1230,1,7598,1,repair
MIO,2022,6018,1,Kritis,Baik,3794,9,6018,1,rutin
X-MAX-CONNEC,2022,9900,1,Kritis,Baik,6440,12,9900,1,repair
NMAX-NEO-S,2020,34690,3,Kritis,Perlu Penggantian,9868,12,11563,2,repair
MIO,2021,11712,2,Kritis,Baik,7916,9,5856,1,repair
MIO,2020,32542,3,Perlu Ganti,Perlu Penggantian,243,6,10847,3,repair
R15,2020,31343,3,Baik,Perlu Penggantian,942,1,10447,1,rutin
LEXI,2023,82,0,Baik,Baik,60,1,82,0,rutin
NMAX-NEO-S,2018,50154,5,Kritis,Perlu Penggantian,3814,6,10030,3,repair
NMAX-NEO-S,2021,14301,2,Baik,Baik,870,2,7150,0,rutin
FILANO-NEO,2023,0,0,Perlu Ganti,Baik,0,5,0,1,rutin
MT-15,2021,26132,2,Baik,Perlu Penggantian,292,3,13066,0,rutin
MIO,2021,21521,2,Kritis,Perlu Penyetelan,5870,7,10760,0,rutin
FAZZIO-NEO-HY,2022,7231,1,Kritis,Baik,5046,11,7231,1,repair
MIO-M3 125,2023,0,0,Perlu Ganti,Baik,0,5,0,0,rutin
MIO,2022,5414,1,Perlu Ganti,Baik,2014,2,5414,0,rutin
ALL-NEW-NMAX,2021,13654,2,Kritis,Baik,284,11,6827,0,rutin
LEXI,2022,6229,1,Kritis,Baik,1008,12,6229,1,rutin
NMAX-NEO-S,2023,0,0,Baik,Baik,0,1,0,0,rutin
ALL-NEW-AEROX,2022,8595,1,Perlu Ganti,Baik,2670,5,8595,0,rutin
ALL-NEW-AEROX,2019,31054,4,Perlu Ganti,Perlu Penggantian,2456,3,7763,0,rutin
MIO-M3 125,2019,39327,4,Kritis,Perlu Penggantian,5483,9,9831,2,repair
XSR 155,2020,41274,3,Baik,Perlu Penggantian,447,2,13758,1,rutin
LEXI,2020,17258,3,Baik,Perlu Penyetelan,819,3,5752,1,repair
ALL-NEW-AEROX,2023,470,0,Perlu Ganti,Baik,115,5,470,0,rutin
MIO,2022,12137,1,Kritis,Baik,5540,6,12137,1,repair
MIO-M3 125,2019,41489,4,Kritis,Perlu Penggantian,621,12,10372,0,rutin
FILANO-NEO,2018,34017,5,Perlu Ganti,Perlu Penggantian,1888,6,6803,2,repair
MT-15,2020,38618,3,Kritis,Perlu Penggantian,3387,9,12872,3,repair
VIXION,2020,29681,3,Baik,Perlu Penggantian,902,1,9893,1,repair
LEXI,2023,0,0,Baik,Baik,0,4,0,0,rutin
ALL-NEW-AEROX,2021,21507,2,Perlu Ganti,Perlu Penyetelan,1289,5,10753,1,repair
X-MAX-CONNEC,2020,44006,3,Baik,Perlu Penggantian,1544,3,14668,2,repair
X-MAX-CONNEC,2018,38947,5,Baik,Perlu Penggantian,458,2,7789,1,rutin
R15,2019,40373,4,Baik,Perlu Penggantian,613,3,10093,0,rutin
ALL-NEW-AEROX,2023,0,0,Perlu Ganti,Baik,0,7,0,0,rutin
ALL-NEW-AEROX,2020,36638,3,Baik,Perlu Penggantian,911,1,12212,1,repair
NMAX-NEO-S,2022,11408,1,Kritis,Baik,3578,12,11408,2,repair
FREE-GO-S,2020,26831,3,Kritis,Perlu Penggantian,3709,5,8943,3,repair
ALL-NEW-AEROX,2022,10290,1,Kritis,Baik,1383,12,10290,2,repair
XSR 155,2021,19290,2,Kritis,Perlu Penyetelan,1276,8,9645,0,rutin
LEXI,2018,36971,5,Kritis,Perlu Penggantian,44,10,7394,2,repair
ALL-NEW-NMAX,2018,52022,5,Kritis,Perlu Penggantian,1256,9,10404,3,repair
FREE-GO-S,2022,10467,1,Kritis,Baik,629,10,10467,1,repair
MIO,2020,31199,3,Kritis,Perlu Penggantian,802,12,10399,2,repair
MIO,2022,7834,1,Baik,Baik,886,4,7834,0,rutin
ALL-NEW-NMAX,2019,33067,4,Kritis,Perlu Penggantian,235,9,8266,1,rutin
LEXI,2023,0,0,Baik,Baik,0,1,0,0,rutin
MIO,2021,20399,2,Perlu Ganti,Perlu Penyetelan,2183,5,10199,0,rutin
ALL-NEW-NMAX,2021,15976,2,Perlu Ganti,Perlu Penyetelan,1884,7,7988,0,rutin
FREE-GO-S,2019,31091,4,Kritis,Perlu Penggantian,5780,11,7772,3,repair
FREE-GO-S,2023,403,0,Baik,Baik,397,2,403,0,rutin
NMAX-NEO-S,2020,30080,3,Kritis,Perlu Penggantian,9684,12,10026,2,repair
MIO,2023,47,0,Baik,Baik,10,1,47,0,rutin
MT-15,2020,35390,3,Kritis,Perlu Penggantian,6145,8,11796,2,repair
FREE-GO-S,2022,5451,1,Perlu Ganti,Baik,938,6,5451,1,rutin
R15,2021,28084,2,Kritis,Perlu Penggantian,6498,11,14042,2,repair
ALL-NEW-NMAX,2019,30521,4,Kritis,Perlu Penggantian,6385,8,7630,3,repair
FREE-GO-S,2022,8291,1,Baik,Baik,793,1,8291,0,rutin
MIO-M3 125,2020,31921,3,Kritis,Perlu Penggantian,3425,11,10640,3,repair
R15,2021,16202,2,Perlu Ganti,Perlu Penyetelan,1902,3,8101,1,repair
MIO,2023,210,0,Perlu Ganti,Baik,42,5,210,2,repair
NMAX-NEO-S,2022,11215,1,Baik,Baik,16,3,11215,0,rutin
FREE-GO-S,2019,40885,4,Kritis,Perlu Penggantian,6851,10,10221,2,repair
MIO,2023,0,0,Baik,Baik,0,1,0,0,rutin
MIO,2023,419,0,Perlu Ganti,Baik,85,5,419,1,rutin
MT-15,2020,42079,3,Kritis,Perlu Penggantian,1964,12,14026,3,repair
XSR 155,2018,48746,5,Kritis,Perlu Penggantian,1082,8,9749,0,rutin
MT-15,2018,56880,5,Kritis,Perlu Penggantian,4120,9,11376,4,repair
NMAX-NEO-S,2023,0,0,Kritis,Baik,0,9,0,0,rutin
FREE-GO-S,2020,16452,3,Baik,Perlu Penyetelan,1308,3,5484,1,rutin
ALL-NEW-AEROX,2019,29362,4,Kritis,Perlu Penggantian,5287,7,7340,3,repair
R15,2020,35810,3,Kritis,Perlu Penggantian,2399,8,11936,3,repair
MIO-M3 125,2023,0,0,Baik,Baik,0,3,0,0,rutin
FAZZIO-NEO-HY,2020,17758,3,Kritis,Perlu Penyetelan,6607,11,5919,1,repair
FILANO-NEO,2021,19245,2,Kritis,Perlu Penyetelan,5638,10,9622,2,repair
FREE-GO-S,2021,18392,2,Perlu Ganti,Perlu Penyetelan,1361,5,9196,0,rutin
MIO,2022,10454,1,Kritis,Baik,3882,8,10454,1,repair
ALL-NEW-AEROX,2019,45750,4,Kritis,Perlu Penggantian,3331,6,11437,3,repair
NMAX-NEO-S,2021,26351,2,Kritis,Perlu Penggantian,66,11,13175,2,repair
FAZZIO-NEO-HY,2019,26461,4,Kritis,Perlu Penggantian,4346,11,6615,4,repair
MIO,2023,0,0,Baik,Baik,0,2,0,0,rutin
NMAX-NEO-S,2021,31892,2,Kritis,Perlu Penggantian,2645,12,15946,3,repair
ALL-NEW-AEROX,2022,7782,1,Kritis,Baik,4622,9,7782,1,repair
ALL-NEW-AEROX,2021,30060,2,Baik,Perlu Penggantian,1300,4,15030,0,rutin
X-MAX-CONNEC,2019,61048,4,Perlu Ganti,Perlu Penggantian,2895,5,15262,1,rutin
ALL-NEW-NMAX,2022,5598,1,Kritis,Baik,5345,6,5598,1,repair
MIO-M3 125,2021,13983,2,Baik,Baik,282,1,6991,0,rutin
NMAX-NEO-S,2022,11643,1,Perlu Ganti,Baik,2463,3,11643,0,rutin
X-MAX-CONNEC,2018,57805,5,Kritis,Perlu Penggantian,5516,6,11561,2,repair
XSR 155,2020,39335,3,Kritis,Perlu Penggantian,952,10,13111,0,rutin
ALL-NEW-NMAX,2023,0,0,Baik,Baik,0,4,0,0,rutin
NMAX-NEO-S,2022,12410,1,Baik,Baik,1648,4,12410,0,rutin
ALL-NEW-AEROX,2022,13710,1,Baik,Baik,148,1,13710,0,rutin
ALL-NEW-NMAX,2023,366,0,Kritis,Baik,157,12,366,2,repair
NMAX-NEO-S,2020,39549,3,Baik,Perlu Penggantian,489,4,13183,1,repair
MIO-M3 125,2018,33365,5,Baik,Perlu Penggantian,334,2,6673,1,repair
X-MAX-CONNEC,2023,0,0,Baik,Baik,0,3,0,0,rutin
MT-15,2020,28882,3,Kritis,Perlu Penggantian,3631,9,9627,0,rutin
ALL-NEW-AEROX,2021,22118,2,Baik,Perlu Penyetelan,1111,2,11059,0,rutin
ALL-NEW-AEROX,2018,34412,5,Kritis,Perlu Penggantian,6595,10,6882,2,repair
NMAX-NEO-S,2022,11524,1,Kritis,Baik,5318,8,11524,0,rutin
R15,2022,10018,1,Kritis,Baik,5333,10,10018,2,repair
X-MAX-CONNEC,2018,74328,5,Kritis,Perlu Penggantian,2394,8,14865,0,rutin
MIO,2020,21066,3,Kritis,Perlu Penyetelan,669,10,7022,0,rutin
ALL-NEW-AEROX,2020,26963,3,Kritis,Perlu Penggantian,8361,10,8987,3,repair
ALL-NEW-AEROX,2021,19269,2,Kritis,Perlu Penyetelan,9181,11,9634,0,rutin
MIO,2023,0,0,Kritis,Baik,0,9,0,2,repair
XSR 155,2019,56696,4,Perlu Ganti,Perlu Penggantian,2911,4,14174,1,rutin
NMAX-NEO-S,2020,37922,3,Kritis,Perlu Penggantian,3510,8,12640,4,repair
FAZZIO-NEO-HY,2021,20519,2,Perlu Ganti,Perlu Penyetelan,2519,4,10259,2,repair
MIO,2020,18522,3,Perlu Ganti,Perlu Penyetelan,2173,6,6174,1,repair
MT-15,2021,19929,2,Perlu Ganti,Perlu Penyetelan,153,7,9964,1,repair
R15,2021,22784,2,Baik,Perlu Penyetelan,403,1,11392,0,rutin
MIO-M3 125,2023,95,0,Kritis,Baik,30,12,95,1,repair
NMAX-NEO-S,2021,31482,2,Kritis,Perlu Penggantian,3859,6,15741,0,rutin
NMAX-NEO-S,2022,9101,1,Kritis,Baik,5444,7,9101,1,rutin
ALL-NEW-NMAX,2022,9415,1,Perlu Ganti,Baik,2273,3,9415,0,rutin
ALL-NEW-NMAX,2018,41666,5,Baik,Perlu Penggantian,1322,4,8333,1,rutin
LEXI,2023,8,0,Perlu Ganti,Baik,7,5,8,1,rutin
NMAX-NEO-S,2018,67462,5,Perlu Ganti,Perlu Penggantian,2798,4,13492,0,rutin
X-MAX-CONNEC,2018,59470,5,Kritis,Perlu Penggantian,1234,12,11894,2,repair
ALL-NEW-NMAX,2018,30130,5,Kritis,Perlu Penggantian,6645,12,6026,3,repair
FAZZIO-NEO-HY,2018,42700,5,Kritis,Perlu Penggantian,3911,6,8540,2,repair
LEXI,2021,14497,2,Kritis,Baik,6284,11,7248,1,repair
ALL-NEW-NMAX,2019,25160,4,Kritis,Perlu Penggantian,5293,12,6290,2,repair
NMAX-NEO-S,2022,11270,1,Kritis,Baik,635,8,11270,0,rutin
ALL-NEW-NMAX,2023,392,0,Baik,Baik,172,1,392,0,rutin
NMAX-NEO-S,2022,12519,1,Perlu Ganti,Baik,1680,5,12519,0,rutin
FREE-GO-S,2018,33779,5,Kritis,Perlu Penggantian,4100,5,6755,0,rutin
R15,2023,0,0,Perlu Ganti,Baik,0,7,0,0,rutin
FILANO-NEO,2018,34005,5,Kritis,Perlu Penggantian,811,10,6801,3,repair
ALL-NEW-NMAX,2019,39361,4,Kritis,Perlu Penggantian,3078,12,9840,4,repair
ALL-NEW-AEROX,2020,26747,3,Baik,Perlu Penggantian,443,1,8915,2,repair
NMAX-NEO-S,2021,23668,2,Baik,Perlu Penyetelan,678,3,11834,0,rutin
XSR 155,2023,0,0,Kritis,Baik,0,10,0,1,rutin
ALL-NEW-NMAX,2018,26191,5,Baik,Perlu Penggantian,347,3,5238,1,repair
NMAX-NEO-S,2022,12600,1,Kritis,Baik,4081,12,12600,1,rutin
