Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
11-08-2023,FJB/9639/SBY/PL/3799,SBY9412752,ALL-NEW-NMAX,2018,37773,Repair,Kritis,Perlu Penggantian,9,7787,5,2,7554
11-08-2023,FJB/6717/SBY/PL/5315,SBY6010367,FILANO-NEO,2019,20618,Repair,Kritis,Perlu Penggantian,9,4907,4,3,5154
11-08-2023,FJB/3542/SBY/PL/6565,SBY2480504,ALL-NEW-AEROX,2019,47492,Repair,Perlu Ganti,Perlu Penggantian,5,1931,4,1,11873
11-08-2023,FJB/7620/SBY/PL/3293,SBY5240790,MIO,2023,0,Jual Part,Perlu Ganti,Baik,5,0,0,0,0
11-08-2023,FJB/6893/SBY/PL/5585,SBY5720960,NMAX-NEO-S,2021,23336,Rutin,Baik,Perlu Penyetelan,1,171,2,0,11668
12-08-2023,FJB/9021/SBY/PL/8580,SBY3501042,FAZZIO-NEO-HY,2020,16436,Repair,Perlu Ganti,Perlu Penyetelan,3,2409,3,1,5478
12-08-2023,FJB/5283/SBY/PL/9764,SBY2848264,ALL-NEW-NMAX,2019,26537,Rutin,Baik,Perlu Penggantian,1,85,4,0,6634
12-08-2023,FJB/4257/SBY/PL/5111,SBY6084892,MT-15,2023,0,Rutin,Baik,Baik,3,0,0,0,0
12-08-2023,FJB/3067/SBY/PL/6272,SBY4228113,ALL-NEW-AEROX,2023,0,Repair,Kritis,Baik,8,0,0,1,0
12-08-2023,FJB/6898/SBY/PL/7180,SBY5110797,X-MAX-CONNEC,2020,26227,Repair,Kritis,Perlu Penggantian,11,8730,3,3,8742
12-08-2023,FJB/2074/SBY/PL/4204,SBY6232259,R15,2020,20785,Repair,Kritis,Perlu Penyetelan,12,838,3,1,6928
13-08-2023,FJB/8191/SBY/PL/1833,SBY2613491,R15,2021,14014,Rutin,Baik,Baik,1,697,2,0,7007
13-08-2023,FJB/4655/SBY/PL/1224,SBY3118030,LEXI,2023,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
13-08-2023,FJB/7483/SBY/PL/6169,SBY8282064,LEXI,2019,22413,Repair,Kritis,Perlu Penggantian,5,3564,4,3,5603
13-08-2023,FJB/9084/SBY/PL/5390,SBY7900920,MIO,2018,56738,Repair,Kritis,Perlu Penggantian,8,5298,5,2,11347
13-08-2023,FJB/3073/SBY/PL/3570,SBY8858089,NMAX-NEO-S,2021,27866,Rutin,Perlu Ganti,Perlu Penggantian,4,1940,2,0,13933
13-08-2023,FJB/5481/SBY/PL/3878,SBY8539978,MIO,2022,9930,Rutin,Perlu Ganti,Baik,4,1873,1,0,9930
13-08-2023,FJB/9826/SBY/PL/8064,SBY2129409,ALL-NEW-NMAX,2018,42478,Rutin,Perlu Ganti,Perlu Penggantian,5,618,5,1,8495
13-08-2023,FJB/7454/SBY/PL/5257,SBY5978315,FAZZIO-NEO-HY,2021,17310,Rutin,Baik,Perlu Penyetelan,3,1170,2,0,8655
14-08-2023,FJB/1718/SBY/PL/1985,SBY9516175,XSR 155,2022,11272,Rutin,Baik,Baik,3,659,1,0,11272
14-08-2023,FJB/6538/SBY/PL/9154,SBY8961890,VIXION,2019,52537,Repair,Baik,Perlu Penggantian,2,1161,4,1,13134
14-08-2023,FJB/2771/SBY/PL/1002,SBY6765088,MT-15,2022,9800,Rutin,Kritis,Baik,8,3441,1,0,9800
15-08-2023,FJB/7555/SBY/PL/3654,SBY3841892,NMAX-NEO-S,2020,24435,Repair,Kritis,Perlu Penyetelan,9,3801,3,2,8145
15-08-2023,FJB/8939/SBY/PL/7266,SBY5053830,ALL-NEW-AEROX,2023,66,Kupon Gratis III (TIGA),Kritis,Baik,8,58,0,1,66
15-08-2023,FJB/3484/SBY/PL/2525,SBY5900992,MIO,2020,23219,Rutin,Baik,Perlu Penyetelan,4,1553,3,0,7739
15-08-2023,FJB/5681/SBY/PL/9158,SBY8450233,MIO-M3 125,2023,484,Kupon Gratis I (DUA),Kritis,Baik,9,63,0,1,484
15-08-2023,FJB/8681/SBY/PL/9466,SBY4915484,MIO-M3 125,2021,15391,Repair,Kritis,Perlu Penyetelan,6,3719,2,2,7695
15-08-2023,FJB/7657/SBY/PL/8137,SBY9721707,MIO,2021,16536,Rutin,Perlu Ganti,Perlu Penyetelan,6,2289,2,0,8268
15-08-2023,FJB/8541/SBY/PL/9900,SBY9023909,LEXI,2023,412,Rutin,Baik,Baik,1,217,0,0,412
16-08-2023,FJB/3086/SBY/PL/6207,SBY2536561,MIO,2020,32580,Repair,Perlu Ganti,Perlu Penggantian,4,2668,3,3,10860
16-08-2023,FJB/2664/SBY/PL/7456,SBY8952622,ALL-NEW-NMAX,2022,9327,Repair,Kritis,Baik,7,4314,1,1,9327
16-08-2023,FJB/2966/SBY/PL/3333,SBY6224780,NMAX-NEO-S,2022,8796,Rutin,Baik,Baik,1,729,1,0,8796
16-08-2023,FJB/2601/SBY/PL/6136,SBY4157256,ALL-NEW-NMAX,2023,0,Repair,Kritis,Baik,9,0,0,2,0
16-08-2023,FJB/3937/SBY/PL/2844,SBY7733872,XSR 155,2018,64033,Rutin,Baik,Perlu Penggantian,2,96,5,0,12806
16-08-2023,FJB/6923/SBY/PL/3307,SBY6102925,R15,2021,27437,Repair,Baik,Perlu Penggantian,1,1054,2,2,13718
17-08-2023,FJB/7584/SBY/PL/2488,SBY4205952,XSR 155,2018,33261,Repair,Perlu Ganti,Perlu Penggantian,5,2139,5,2,6652
17-08-2023,FJB/1973/SBY/PL/8823,SBY2550930,XSR 155,2018,57083,Repair,Perlu Ganti,Perlu Penggantian,7,630,5,4,11416
17-08-2023,FJB/3977/SBY/PL/5100,SBY5868335,ALL-NEW-NMAX,2021,16980,Rutin,Perlu Ganti,Perlu Penyetelan,5,2642,2,0,8490
17-08-2023,FJB/5949/SBY/PL/8723,SBY6740188,MIO-M3 125,2021,10102,Rutin,Kritis,Baik,12,6586,2,0,5051
18-08-2023,FJB/7303/SBY/PL/9044,SBY5419659,LEXI,2023,5,Rutin,Kritis,Baik,9,0,0,0,5
18-08-2023,FJB/7230/SBY/PL/4341,SBY5824570,LEXI,2021,19811,Repair,Kritis,Perlu Penyetelan,9,3347,2,2,9905
18-08-2023,FJB/9377/SBY/PL/7208,SBY3586127,LEXI,2019,29797,Rutin,Perlu Ganti,Perlu Penggantian,3,2671,4,1,7449
18-08-2023,FJB/8516/SBY/PL/3667,SBY7476920,R15,2018,44747,Repair,Kritis,Perlu Penggantian,11,8794,5,3,8949
18-08-2023,FJB/9920/SBY/PL/4321,SBY5419593,FILANO-NEO,2018,24576,Repair,Kritis,Perlu Penggantian,11,762,5,3,4915
18-08-2023,FJB/7007/SBY/PL/5313,SBY4222758,MIO-M3 125,2018,33458,Repair,Perlu Ganti,Perlu Penggantian,5,975,5,2,6691
18-08-2023,FJB/3960/SBY/PL/6041,SBY5367796,ALL-NEW-NMAX,2022,5405,Rutin,Perlu Ganti,Baik,4,2499,1,0,5405
18-08-2023,FJB/2925/SBY/PL/4071,SBY9975275,XSR 155,2018,53931,Repair,Perlu Ganti,Perlu Penggantian,7,1155,5,2,10786
18-08-2023,FJB/3830/SBY/PL/9953,SBY6884375,FREE-GO-S,2019,26644,Rutin,Kritis,Perlu Penggantian,10,931,4,1,6661
19-08-2023,FJB/1860/SBY/PL/8560,SBY6727087,MIO,2020,37193,Repair,Kritis,Perlu Penggantian,10,7522,3,4,12397
19-08-2023,FJB/3720/SBY/PL/4922,SBY9096430,LEXI,2021,15026,Rutin,Baik,Perlu Penyetelan,1,648,2,0,7513
19-08-2023,FJB/5639/SBY/PL/8585,SBY2196725,MT-15,2023,0,Rutin,Kritis,Baik,12,0,0,1,0
19-08-2023,FJB/3971/SBY/PL/1920,SBY4322187,X-MAX-CONNEC,2019,48041,Rutin,Baik,Perlu Penggantian,3,1408,4,0,12010
19-08-2023,FJB/1753/SBY/PL/4183,SBY1176065,MIO-M3 125,2020,32302,Repair,Kritis,Perlu Penggantian,8,2502,3,2,10767
19-08-2023,FJB/5045/SBY/PL/2895,SBY1382314,NMAX-NEO-S,2018,56137,Repair,Kritis,Perlu Penggantian,11,3231,5,3,11227
19-08-2023,FJB/5865/SBY/PL/2668,SBY4955042,ALL-NEW-AEROX,2021,29463,Repair,Kritis,Perlu Penggantian,12,4879,2,3,14731
20-08-2023,FJB/6437/SBY/PL/5248,SBY8326122,ALL-NEW-AEROX,2021,14394,Repair,Kritis,Baik,8,4360,2,2,7197
20-08-2023,FJB/4900/SBY/PL/2056,SBY8176237,NMAX-NEO-S,2022,10280,Jual Part,Baik,Baik,2,1465,1,0,10280
20-08-2023,FJB/6155/SBY/PL/1196,SBY4715113,NMAX-NEO-S,2021,32302,Rutin,Kritis,Perlu Penggantian,7,4050,2,0,16151
20-08-2023,FJB/7466/SBY/PL/7488,SBY1042133,FREE-GO-S,2022,9321,Kupon Gratis I (DUA),Baik,Baik,3,835,1,0,9321
20-08-2023,FJB/1073/SBY/PL/6490,SBY3813583,LEXI,2018,51906,Rutin,Perlu Ganti,Perlu Penggantian,6,266,5,0,10381
20-08-2023,FJB/1110/SBY/PL/8363,SBY9585742,XSR 155,2021,28042,Repair,Kritis,Perlu Penggantian,12,2002,2,2,14021
21-08-2023,FJB/3976/SBY/PL/8508,SBY5366491,MIO,2019,28833,Repair,Kritis,Perlu Penggantian,12,6930,4,2,7208
21-08-2023,FJB/9063/SBY/PL/5443,SBY5028307,X-MAX-CONNEC,2021,26491,Repair,Baik,Perlu Penggantian,4,259,2,1,13245
21-08-2023,FJB/1140/SBY/PL/8412,SBY4876799,LEXI,2020,16993,Repair,Kritis,Perlu Penyetelan,4,3146,3,2,5664
21-08-2023,FJB/6417/SBY/PL/8975,SBY4424370,FREE-GO-S,2023,0,Kupon Gratis I (DUA),Baik,Baik,4,0,0,0,0
21-08-2023,FJB/5872/SBY/PL/6363,SBY7511580,MIO,2022,12571,Repair,Kritis,Baik,12,5425,1,1,12571
21-08-2023,FJB/9610/SBY/PL/7614,SBY3103667,MIO,2019,30839,Repair,Perlu Ganti,Perlu Penggantian,6,1731,4,2,7709
21-08-2023,FJB/2630/SBY/PL/4606,SBY6186756,FREE-GO-S,2021,17550,Rutin,Perlu Ganti,Perlu Penyetelan,5,1969,2,0,8775
21-08-2023,FJB/2647/SBY/PL/3971,SBY2695318,XSR 155,2023,299,Repair,Kritis,Baik,12,247,0,2,299
21-08-2023,FJB/9975/SBY/PL/2111,SBY8955092,FILANO-NEO,2021,18249,Rutin,Perlu Ganti,Perlu Penyetelan,4,2983,2,0,9124
21-08-2023,FJB/8541/SBY/PL/7116,SBY3022673,ALL-NEW-AEROX,2021,26109,Repair,Kritis,Perlu Penggantian,6,5151,2,3,13054
22-08-2023,FJB/6484/SBY/PL/9341,SBY9466485,MIO-M3 125,2022,6098,Kupon Gratis III (TIGA),Kritis,Baik,7,3528,1,1,6098
22-08-2023,FJB/8347/SBY/PL/4426,SBY1074638,MIO,2018,33469,Rutin,Kritis,Perlu Penggantian,12,5461,5,1,6693
22-08-2023,FJB/4374/SBY/PL/7435,SBY7391900,X-MAX-CONNEC,2020,40866,Repair,Kritis,Perlu Penggantian,10,6947,3,2,13622
23-08-2023,FJB/6524/SBY/PL/5491,SBY8251357,FREE-GO-S,2020,15061,Repair,Perlu Ganti,Perlu Penyetelan,6,1569,3,1,5020
23-08-2023,FJB/2233/SBY/PL/1502,SBY3140706,FILANO-NEO,2018,44043,Repair,Kritis,Perlu Penggantian,10,8592,5,2,8808
23-08-2023,FJB/9951/SBY/PL/1088,SBY9831057,LEXI,2019,38596,Repair,Perlu Ganti,Perlu Penggantian,3,2255,4,2,9649
23-08-2023,FJB/3278/SBY/PL/5593,SBY4681749,FAZZIO-NEO-HY,2022,10174,Rutin,Perlu Ganti,Baik,7,2566,1,0,10174
23-08-2023,FJB/3047/SBY/PL/6849,SBY5978601,R15,2018,54159,Repair,Baik,Perlu Penggantian,3,1415,5,1,10831
23-08-2023,FJB/5330/SBY/PL/6995,SBY9421554,ALL-NEW-AEROX,2022,13479,Rutin,Kritis,Baik,8,2465,1,1,13479
23-08-2023,FJB/4121/SBY/PL/1726,SBY9109245,NMAX-NEO-S,2022,12656,Repair,Perlu Ganti,Baik,7,1033,1,2,12656
23-08-2023,FJB/9465/SBY/PL/8479,SBY2852385,NMAX-NEO-S,2020,45511,Repair,Baik,Perlu Penggantian,4,708,3,1,15170
23-08-2023,FJB/3870/SBY/PL/6901,SBY3524750,XSR 155,2018,60534,Repair,Kritis,Perlu Penggantian,12,852,5,4,12106
23-08-2023,FJB/3957/SBY/PL/8767,SBY7610730,X-MAX-CONNEC,2022,12424,Repair,Kritis,Baik,5,3775,1,1,12424
23-08-2023,FJB/4949/SBY/PL/6069,SBY8109746,MIO,2018,59318,Repair,Kritis,Perlu Penggantian,9,7432,5,3,11863
23-08-2023,FJB/7164/SBY/PL/3446,SBY1441837,FAZZIO-NEO-HY,2021,18411,Rutin,Baik,Perlu Penyetelan,3,596,2,0,9205
24-08-2023,FJB/6608/SBY/PL/8449,SBY6147965,NMAX-NEO-S,2023,326,Rutin,Perlu Ganti,Baik,6,136,0,0,326
24-08-2023,FJB/9152/SBY/PL/3762,SBY1013292,VIXION,2021,26163,Repair,Kritis,Perlu Penggantian,9,2010,2,3,13081
24-08-2023,FJB/9793/SBY/PL/3933,SBY1280047,MT-15,2020,39439,Repair,Perlu Ganti,Perlu Penggantian,7,601,3,2,13146
24-08-2023,FJB/8047/SBY/PL/1917,SBY1176413,LEXI,2020,32632,Repair,Kritis,Perlu Penggantian,11,5355,3,2,10877
24-08-2023,FJB/8433/SBY/PL/8064,SBY9407989,LEXI,2019,22026,Repair,Kritis,Perlu Penggantian,9,36,4,3,5506
24-08-2023,FJB/2937/SBY/PL/7815,SBY5968798,MT-15,2023,85,Rutin,Kritis,Baik,8,32,0,0,85
24-08-2023,FJB/7802/SBY/PL/7061,SBY4052655,FREE-GO-S,2021,20239,Repair,Kritis,Perlu Penyetelan,6,4326,2,1,10119
24-08-2023,FJB/9268/SBY/PL/2387,SBY4227030,FILANO-NEO,2020,19886,Rutin,Perlu Ganti,Perlu Penyetelan,6,2441,3,0,6628
25-08-2023,FJB/8849/SBY/PL/7697,SBY9856703,ALL-NEW-AEROX,2019,44327,Repair,Perlu Ganti,Perlu Penggantian,3,1942,4,2,11081
25-08-2023,FJB/1371/SBY/PL/4352,SBY8426882,NMAX-NEO-S,2019,53219,Repair,Kritis,Perlu Penggantian,12,7450,4,2,13304
25-08-2023,FJB/9286/SBY/PL/3774,SBY8839601,ALL-NEW-AEROX,2023,0,Rutin,Perlu Ganti,Baik,7,0,0,1,0
25-08-2023,FJB/5160/SBY/PL/2147,SBY1789699,MIO,2020,18156,Rutin,Kritis,Perlu Penyetelan,10,7096,3,0,6052
25-08-2023,FJB/3955/SBY/PL/2105,SBY7956093,MIO,2021,15204,Rutin,Baik,Perlu Penyetelan,3,1230,2,0,7602
25-08-2023,FJB/9128/SBY/PL/6550,SBY9380488,LEXI,2020,18388,Rutin,Perlu Ganti,Perlu Penyetelan,7,220,3,0,6129
25-08-2023,FJB/2791/SBY/PL/4588,SBY3186315,NMAX-NEO-S,2022,7699,Rutin,Kritis,Baik,6,4629,1,0,7699
26-08-2023,FJB/2591/SBY/PL/4290,SBY7945109,ALL-NEW-NMAX,2018,28188,Repair,Baik,Perlu Penggantian,3,689,5,2,5637
26-08-2023,FJB/2902/SBY/PL/7265,SBY9210866,MIO,2019,44427,Kupon Gratis I (DUA),Kritis,Perlu Penggantian,7,3087,4,3,11106
26-08-2023,FJB/3151/SBY/PL/2457,SBY3173299,NMAX-NEO-S,2023,0,Rutin,Baik,Baik,3,0,0,0,0
26-08-2023,FJB/7589/SBY/PL/1431,SBY8921539,FAZZIO-NEO-HY,2022,10835,Rutin,Baik,Baik,3,581,1,0,10835
26-08-2023,FJB/1768/SBY/PL/9312,SBY4002038,NMAX-NEO-S,2022,8339,Rutin,Perlu Ganti,Baik,5,940,1,0,8339
26-08-2023,FJB/8930/SBY/PL/4482,SBY5861539,MT-15,2023,0,Rutin,Baik,Baik,3,0,0,0,0
26-08-2023,FJB/2915/SBY/PL/7277,SBY9653567,X-MAX-CONNEC,2022,9371,Repair,Kritis,Baik,8,5247,1,1,9371
26-08-2023,FJB/7998/SBY/PL/8516,SBY3869098,XSR 155,2022,7756,Jual Part,Kritis,Baik,7,4570,1,2,7756
26-08-2023,FJB/1709/SBY/PL/4572,SBY3677596,XSR 155,2021,23717,Repair,Kritis,Perlu Penyetelan,9,2614,2,3,11858
27-08-2023,FJB/1112/SBY/PL/1989,SBY4901919,ALL-NEW-NMAX,2018,32234,Repair,Kritis,Perlu Penggantian,10,8428,5,4,6446
27-08-2023,FJB/1388/SBY/PL/5562,SBY5823667,MIO,2019,44099,Repair,Baik,Perlu Penggantian,1,1017,4,2,11024
27-08-2023,FJB/9785/SBY/PL/7022,SBY8594912,MIO,2020,32114,Repair,Baik,Perlu Penggantian,1,1208,3,1,10704
27-08-2023,FJB/6724/SBY/PL/3436,SBY8813091,ALL-NEW-AEROX,2021,22546,Repair,Kritis,Perlu Penyetelan,10,3948,2,2,11273
27-08-2023,FJB/9076/SBY/PL/8525,SBY9862336,MT-15,2020,38346,Repair,Kritis,Perlu Penggantian,10,4938,3,3,12782
28-08-2023,FJB/8558/SBY/PL/4005,SBY2236255,MIO,2018,46792,Repair,Perlu Ganti,Perlu Penggantian,7,1418,5,2,9358
28-08-2023,FJB/6899/SBY/PL/9671,SBY2319956,X-MAX-CONNEC,2020,33024,Rutin,Kritis,Perlu Penggantian,10,4919,3,0,11008
28-08-2023,FJB/9924/SBY/PL/5628,SBY3593628,FREE-GO-S,2020,19400,Repair,Kritis,Perlu Penyetelan,11,3734,3,1,6466
28-08-2023,FJB/2048/SBY/PL/5848,SBY3437488,MIO,2018,41931,Rutin,Kritis,Perlu Penggantian,7,5875,5,0,8386
28-08-2023,FJB/4668/SBY/PL/5558,SBY8164043,MIO,2020,25881,Repair,Perlu Ganti,Perlu Penggantian,3,2932,3,2,8627
28-08-2023,FJB/2723/SBY/PL/7707,SBY2404777,ALL-NEW-AEROX,2019,44541,Repair,Kritis,Perlu Penggantian,10,4687,4,2,11135
28-08-2023,FJB/8787/SBY/PL/1502,SBY7424104,NMAX-NEO-S,2021,20697,Repair,Kritis,Perlu Penyetelan,8,4483,2,1,10348
29-08-2023,FJB/4939/SBY/PL/4379,SBY8375148,X-MAX-CONNEC,2019,63584,Repair,Kritis,Perlu Penggantian,10,8483,4,3,15896
29-08-2023,FJB/3177/SBY/PL/9002,SBY4452595,X-MAX-CONNEC,2018,42039,Repair,Kritis,Perlu Penggantian,7,3081,5,2,8407
29-08-2023,FJB/1521/SBY/PL/7999,SBY7820337,NMAX-NEO-S,2023,5,Kupon Gratis I (DUA),Kritis,Baik,12,5,0,1,5
29-08-2023,FJB/8764/SBY/PL/6592,SBY6108597,LEXI,2022,7442,Rutin,Kritis,Baik,4,3776,1,0,7442
29-08-2023,FJB/4571/SBY/PL/2192,SBY6275052,ALL-NEW-NMAX,2022,8351,Repair,Kritis,Baik,12,5397,1,1,8351
29-08-2023,FJB/6363/SBY/PL/8709,SBY4838148,NMAX-NEO-S,2018,68278,Rutin,Baik,Perlu Penggantian,3,1724,5,0,13655
30-08-2023,FJB/2640/SBY/PL/3029,SBY2029301,X-MAX-CONNEC,2021,31151,Rutin,Kritis,Perlu Penggantian,12,8083,2,0,15575
30-08-2023,FJB/8266/SBY/PL/7277,SBY1418633,MIO,2021,11740,Rutin,Kritis,Baik,11,870,2,0,5870
31-08-2023,FJB/1984/SBY/PL/5957,SBY6591238,LEXI,2023,390,Rutin,Baik,Baik,4,20,0,0,390
31-08-2023,FJB/4330/SBY/PL/2053,SBY7496350,FILANO-NEO,2020,21211,Rutin,Kritis,Perlu Penyetelan,8,3171,3,0,7070
31-08-2023,FJB/6365/SBY/PL/6715,SBY8999543,ALL-NEW-NMAX,2023,0,Rutin,Baik,Baik,4,0,0,0,0
31-08-2023,FJB/5590/SBY/PL/5571,SBY6789549,FREE-GO-S,2022,5677,Repair,Kritis,Baik,9,5414,1,1,5677
31-08-2023,FJB/9654/SBY/PL/8541,SBY5185439,FREE-GO-S,2018,26274,Repair,Baik,Perlu Penggantian,2,3,5,1,5254
31-08-2023,FJB/7516/SBY/PL/6466,SBY1299087,LEXI,2018,38927,Rutin,Baik,Perlu Penggantian,3,1391,5,0,7785
01-09-2023,FJB/7657/SBY/PL/6602,SBY3397856,MIO-M3 125,2021,20534,Repair,Perlu Ganti,Perlu Penyetelan,6,2699,2,1,10267
01-09-2023,FJB/5786/SBY/PL/1576,SBY3829344,X-MAX-CONNEC,2020,27295,Rutin,Baik,Perlu Penggantian,3,740,3,0,9098
01-09-2023,FJB/6233/SBY/PL/3170,SBY1157960,MIO-M3 125,2020,24505,Repair,Perlu Ganti,Perlu Penyetelan,5,869,3,1,8168
01-09-2023,FJB/4659/SBY/PL/1662,SBY9776145,MIO-M3 125,2021,15343,Repair,Baik,Perlu Penyetelan,3,1539,2,2,7671
01-09-2023,FJB/7951/SBY/PL/7780,SBY4131916,MIO,2022,7574,Rutin,Baik,Baik,2,893,1,0,7574
01-09-2023,FJB/7867/SBY/PL/6935,SBY3162919,MT-15,2020,25570,Repair,Kritis,Perlu Penggantian,12,8274,3,4,8523
02-09-2023,FJB/3824/SBY/PL/4350,SBY7752023,NMAX-NEO-S,2019,53027,Rutin,Perlu Ganti,Perlu Penggantian,7,2330,4,1,13256
02-09-2023,FJB/8565/SBY/PL/2227,SBY9939820,NMAX-NEO-S,2020,37228,Repair,Baik,Perlu Penggantian,1,572,3,1,12409
02-09-2023,FJB/7454/SBY/PL/9963,SBY1758809,X-MAX-CONNEC,2020,38492,Rutin,Kritis,Perlu Penggantian,12,1682,3,0,12830
02-09-2023,FJB/3477/SBY/PL/3510,SBY5000467,NMAX-NEO-S,2021,15744,Repair,Kritis,Perlu Penyetelan,10,4263,2,1,7872
03-09-2023,FJB/2992/SBY/PL/3825,SBY8598881,MIO,2020,33330,Repair,Kritis,Perlu Penggantian,10,3149,3,4,11110
03-09-2023,FJB/6861/SBY/PL/7129,SBY7119488,FAZZIO-NEO-HY,2018,53663,Repair,Perlu Ganti,Perlu Penggantian,7,2984,5,1,10732
03-09-2023,FJB/5979/SBY/PL/6554,SBY3037385,FAZZIO-NEO-HY,2020,28354,Rutin,Baik,Perlu Penggantian,2,235,3,0,9451
03-09-2023,FJB/3284/SBY/PL/4703,SBY6279830,MIO,2020,28822,Repair,Perlu Ganti,Perlu Penggantian,5,2472,3,1,9607
03-09-2023,FJB/8358/SBY/PL/7558,SBY5961371,NMAX-NEO-S,2018,39952,Kupon Gratis I (DUA),Baik,Perlu Penggantian,4,1721,5,2,7990
03-09-2023,FJB/5931/SBY/PL/3921,SBY1437794,MIO,2020,33583,Repair,Perlu Ganti,Perlu Penggantian,4,2158,3,3,11194
03-09-2023,FJB/1842/SBY/PL/3242,SBY4112493,ALL-NEW-NMAX,2020,27994,Repair,Baik,Perlu Penggantian,3,605,3,2,9331
04-09-2023,FJB/4278/SBY/PL/2949,SBY5521574,X-MAX-CONNEC,2020,42784,Repair,Baik,Perlu Penggantian,3,671,3,1,14261
04-09-2023,FJB/1274/SBY/PL/4067,SBY7178179,MIO-M3 125,2018,37661,Repair,Kritis,Perlu Penggantian,8,916,5,2,7532
04-09-2023,FJB/8796/SBY/PL/3128,SBY7415961,ALL-NEW-NMAX,2022,5507,Rutin,Perlu Ganti,Baik,2,2294,1,0,5507
04-09-2023,FJB/6945/SBY/PL/3135,SBY7867169,NMAX-NEO-S,2023,0,Rutin,Baik,Baik,2,0,0,0,0
04-09-2023,FJB/9276/SBY/PL/6940,SBY6248325,ALL-NEW-NMAX,2019,35380,Rutin,Baik,Perlu Penggantian,3,297,4,0,8845
04-09-2023,FJB/9955/SBY/PL/7392,SBY6122386,FAZZIO-NEO-HY,2023,381,Rutin,Baik,Baik,3,178,0,0,381
04-09-2023,FJB/5748/SBY/PL/7347,SBY4341732,MIO,2021,14494,Rutin,Perlu Ganti,Baik,7,817,2,0,7247
04-09-2023,FJB/9154/SBY/PL/9490,SBY1899616,FREE-GO-S,2023,0,Repair,Kritis,Baik,9,0,0,2,0
04-09-2023,FJB/6790/SBY/PL/7108,SBY7559852,NMAX-NEO-S,2018,78028,Repair,Baik,Perlu Penggantian,4,1504,5,2,15605
05-09-2023,FJB/9341/SBY/PL/6295,SBY8993038,ALL-NEW-AEROX,2023,0,Repair,Kritis,Baik,10,0,0,1,0
05-09-2023,FJB/4786/SBY/PL/7316,SBY6009444,FREE-GO-S,2023,4,Rutin,Kritis,Baik,10,2,0,1,4
05-09-2023,FJB/8952/SBY/PL/8068,SBY7593476,ALL-NEW-NMAX,2019,40786,Repair,Kritis,Perlu Penggantian,8,5571,4,3,10196
06-09-2023,FJB/6523/SBY/PL/4727,SBY2947721,FILANO-NEO,2022,5743,Repair,Kritis,Baik,12,2084,1,1,5743
06-09-2023,FJB/5516/SBY/PL/1570,SBY4535213,XSR 155,2019,34757,Repair,Perlu Ganti,Perlu Penggantian,7,1439,4,2,8689
06-09-2023,FJB/6318/SBY/PL/7772,SBY9162989,NMAX-NEO-S,2023,0,Repair,Perlu Ganti,Baik,5,0,0,1,0
06-09-2023,FJB/9968/SBY/PL/6914,SBY8439132,NMAX-NEO-S,2019,63596,Repair,Kritis,Perlu Penggantian,12,6419,4,3,15899
06-09-2023,FJB/3200/SBY/PL/4600,SBY2294557,NMAX-NEO-S,2021,28600,Repair,Baik,Perlu Penggantian,2,249,2,1,14300
07-09-2023,FJB/8083/SBY/PL/7530,SBY7982422,FREE-GO-S,2020,15110,Rutin,Baik,Perlu Penyetelan,1,597,3,0,5036
07-09-2023,FJB/3987/SBY/PL/6481,SBY6158590,R15,2020,30631,Repair,Kritis,Perlu Penggantian,11,4605,3,4,10210
07-09-2023,FJB/4390/SBY/PL/6040,SBY7525397,FREE-GO-S,2022,10812,Rutin,Baik,Baik,3,1547,1,0,10812
07-09-2023,FJB/2351/SBY/PL/5237,SBY5519050,VIXION,2022,8054,Rutin,Baik,Baik,1,160,1,0,8054
07-09-2023,FJB/7397/SBY/PL/2780,SBY9677649,FREE-GO-S,2019,30298,Rutin,Baik,Perlu Penggantian,2,391,4,0,7574
07-09-2023,FJB/8338/SBY/PL/2180,SBY7384117,ALL-NEW-AEROX,2022,11397,Kupon Gratis II (TIGA),Kritis,Baik,11,8201,1,1,11397
07-09-2023,FJB/2508/SBY/PL/1235,SBY4864682,ALL-NEW-NMAX,2022,7884,Repair,Kritis,Baik,9,4000,1,1,7884
08-09-2023,FJB/2638/SBY/PL/4169,SBY2537174,ALL-NEW-AEROX,2019,59656,Repair,Baik,Perlu Penggantian,2,121,4,1,14914
08-09-2023,FJB/3615/SBY/PL/4293,SBY3713519,MIO,2020,22197,Repair,Kritis,Perlu Penyetelan,10,2210,3,2,7399
08-09-2023,FJB/8581/SBY/PL/6755,SBY4058786,R15,2020,23341,Rutin,Kritis,Perlu Penyetelan,12,1810,3,0,7780
08-09-2023,FJB/9739/SBY/PL/4059,SBY1288813,NMAX-NEO-S,2019,52227,Repair,Perlu Ganti,Perlu Penggantian,5,131,4,2,13056
08-09-2023,FJB/2337/SBY/PL/3112,SBY3052785,ALL-NEW-NMAX,2019,39973,Repair,Kritis,Perlu Penggantian,9,2665,4,2,9993
